horodatage_local,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,cycle_clients,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien,poste_A,poste_B,poste_C
2022-01-01 05:00:00+00:00,1,0,1,7,-1.200000048,92,0.5,0.0,0.0,0.0,1.0,0.5,0.866025404,-2.45e-16,1.0,1,1,17,118,0,60.93166421,60.93166421,60.93166421,-0.0,19.200000048,0.0,1474.5600073727999,25067.520125337596,737.2800036863999,1,0,0
2022-01-01 06:00:00+00:00,1,1,1,7,-1.299999952,93,1.0,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,-2.45e-16,1.0,1,1,17,118,0,59.11700792,60.93166421,60.93166421,-4.3999237650000005,19.299999952,0.0,1489.9599925888,25329.3198740096,1489.9599925888,1,0,0
2022-01-01 08:00:00+00:00,1,3,1,7,-1.200000048,94,1.0,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,1,17,118,0,52.32365675,60.024336065,60.024336065,-12.020815277,19.200000048,0.0,1474.5600073727999,25067.520125337596,1474.5600073727999,1,0,0
2022-01-01 11:00:00+00:00,1,6,1,7,-1.0,97,1.5,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,-2.45e-16,1.0,1,1,17,118,0,78.3511662,52.32365675,52.32365675,-17.0,19.0,0.0,1444.0,24548.0,2166.0,1,0,0
2022-01-01 22:00:00+00:00,1,17,1,7,0.800000012,97,0.5,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,-2.45e-16,1.0,1,1,17,118,0,105.8782445,78.3511662,78.3511662,16.420739042,17.199999988,0.0,1183.3599983487998,20117.119971929595,591.6799991743999,1,0,0
2022-01-01 23:00:00+00:00,1,18,1,7,0.600000024,97,0.5,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-2.45e-16,1.0,1,1,17,118,0,99.37768872,105.8782445,105.8782445,17.0,17.399999976,0.0,1211.0399966592,20587.6799432064,605.5199983296,1,0,0
2022-01-02 04:00:00+00:00,1,23,1,7,-1.299999952,68,4.099999905,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-2.45e-16,1.0,1,1,17,118,0,64.41341667,99.37768872,99.37768872,4.3999237650000005,19.299999952,0.0,1489.9599925888,25329.3198740096,6108.83582806788,1,0,0
2022-01-02 16:00:00+00:00,2,11,1,1,-9.5,81,1.5,10.0,80.58999634,0.258819045,-0.965925826,0.5,0.866025404,0.781831482,0.623489802,1,0,17,118,0,128.0315139,64.41341667,64.41341667,-4.3999237650000005,27.5,0.0,3025.0,51425.0,4537.5,1,0,0
2022-01-02 17:00:00+00:00,2,12,1,1,-8.5,73,1.5,0.0,83.05999756,1.22e-16,-1.0,0.5,0.866025404,0.781831482,0.623489802,1,0,17,118,0,125.6943152,128.0315139,128.0315139,-2.074e-15,26.5,0.0,2809.0,47753.0,4213.5,1,0,0
2022-01-02 20:00:00+00:00,2,15,1,1,-7.699999809,62,0.5,0.0,54.81000137,-0.707106781,-0.707106781,0.5,0.866025404,0.781831482,0.623489802,1,0,17,118,0,116.1288617,126.86291455,126.86291455,12.020815277,25.699999809,0.0,2641.9599607304003,44913.3193324168,1320.9799803652002,1,0,0
2022-01-02 22:00:00+00:00,2,17,1,1,-7.699999809,57,0.5,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,0.781831482,0.623489802,1,0,17,118,0,124.4978303,116.1288617,105.8782445,16.420739042,25.699999809,0.0,2641.9599607304003,44913.3193324168,1320.9799803652002,1,0,0
2022-01-02 23:00:00+00:00,2,18,1,1,-8.100000381,55,2.099999905,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,0.781831482,0.623489802,1,0,17,118,0,128.6795742,124.4978303,99.37768872,17.0,26.100000381,0.0,2724.840079552801,46322.281352397615,5722.163908201074,1,0,0
2022-01-03 03:00:00+00:00,2,22,1,1,-12.30000019,54,2.599999905,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,17,118,0,108.7845322,128.6795742,128.6795742,8.5,30.30000019,0.0,3672.3600460559996,62430.12078295199,9548.135770871393,1,0,0
2022-01-03 05:00:00+00:00,3,0,1,2,-15.69999981,69,2.099999905,0.0,0.0,0.0,1.0,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,87.70744833,108.7845322,108.7845322,-0.0,33.69999981,0.0,4542.759948776001,77226.91912919201,9539.795460867406,1,0,0
2022-01-03 08:00:00+00:00,3,3,1,2,-21.29999924,79,1.0,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,111.0551707,87.70744833,87.70744833,-12.020815277,39.29999924,0.0,6177.959761056001,105025.31593795202,6177.959761056001,1,0,0
2022-01-03 12:00:00+00:00,3,7,1,2,-21.89999962,81,0.5,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,69.767135,111.0551707,111.0551707,-16.420739042,39.89999962,0.0,6368.039878704001,108256.67793796802,3184.0199393520006,1,0,0
2022-01-03 16:00:00+00:00,3,11,1,2,-15.89999962,49,1.0,0.0,316.6264954,0.258819045,-0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,145.5828809,69.767135,128.0315139,-4.3999237650000005,33.89999962,0.0,4596.839896944001,78146.27824804802,4596.839896944001,1,0,0
2022-01-03 18:00:00+00:00,3,13,1,2,-14.19999981,45,1.0,0.0,133.3696594,-0.258819045,-0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,157.5719323,145.5828809,145.5828809,4.3999237650000005,32.19999981,0.0,4147.359951056001,70505.11916795201,4147.359951056001,1,0,0
2022-01-03 20:00:00+00:00,3,15,1,2,-14.80000019,58,1.5,0.0,55.24000168,-0.707106781,-0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,227.343565,151.5774066,116.1288617,12.020815277,32.80000019,0.0,4303.360049856,73157.120847552,6455.040074783999,1,0,0
2022-01-03 22:00:00+00:00,3,17,1,2,-17.79999924,72,0.5,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,113.6893809,192.45774864999998,124.4978303,16.420739042,35.79999924,0.0,5126.559782336002,87151.51629971204,2563.279891168001,1,0,0
2022-01-03 23:00:00+00:00,3,18,1,2,-19.0,82,0.5,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,98.96161131,113.6893809,128.6795742,17.0,37.0,0.0,5476.0,93092.0,2738.0,1,0,0
2022-01-04 00:00:00+00:00,3,19,1,2,-19.29999924,83,2.400000095,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,1,17,118,0,107.1223245,98.96161131,98.96161131,16.420739042,37.29999924,0.0,5565.159773216002,94607.71614467203,13356.383984408583,1,0,0
2022-01-04 05:00:00+00:00,4,0,1,3,-20.60000038,92,1.0,0.0,0.0,0.0,1.0,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,116.0329429,107.1223245,87.70744833,-0.0,38.60000038,0.0,5959.840117344,101317.28199484799,5959.840117344,1,0,0
2022-01-04 06:00:00+00:00,4,1,1,3,-19.5,83,1.0,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,124.5034804,116.0329429,116.0329429,-4.3999237650000005,37.5,0.0,5625.0,95625.0,5625.0,1,0,0
2022-01-04 07:00:00+00:00,4,2,1,3,-18.39999962,81,2.099999905,0.0,0.0,0.5,0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,127.5594017,124.5034804,60.93166421,-8.5,36.39999962,0.0,5299.839889344002,90097.27811884803,11129.663264137613,1,0,0
2022-01-04 09:00:00+00:00,4,4,1,3,-14.69999981,70,2.099999905,0.0,0.0,0.866025404,0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,200.1628596,122.69860833333333,59.11700792,-14.722431868000001,32.69999981,0.0,4277.159950296001,72711.71915503201,8982.035489291406,1,0,0
2022-01-04 10:00:00+00:00,4,5,1,3,-13.60000038,71,2.099999905,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,187.5347928,200.1628596,52.32365675,-16.420739042,31.60000038,0.0,3994.2400960640007,67902.081633088,8387.90382228159,1,0,0
2022-01-04 18:00:00+00:00,4,13,1,3,-8.300000191,73,1.0,0.0,80.69000244,-0.258819045,-0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,159.4249167,187.5347928,157.5719323,4.3999237650000005,26.300000191000002,0.0,2766.7600401864006,47034.92068316881,2766.7600401864006,1,0,0
2022-01-04 20:00:00+00:00,4,15,1,3,-7.0,77,0.5,0.0,55.68000031,-0.707106781,-0.707106781,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,201.8829861,159.4249167,227.343565,12.020815277,25.0,0.0,2500.0,42500.0,1250.0,1,0,0
2022-01-04 23:00:00+00:00,4,18,1,3,-6.699999809,83,2.400000095,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,80.83920959,201.8829861,98.96161131,17.0,24.699999809,0.0,2440.3599622584,41486.1193583928,5856.8641412543575,1,0,0
2022-01-05 00:00:00+00:00,4,19,1,3,-6.599999905,85,1.5,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,76.47868333,80.83920959,107.1223245,16.420739042,24.599999905,0.0,2420.6399813040002,41150.879682168,3630.959971956,1,0,0
2022-01-05 02:00:00+00:00,4,21,1,3,-6.199999809,86,0.5,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,184.4386774,78.65894646,128.0315139,12.020815277,24.199999809,0.0,2342.5599630224006,39823.51937138081,1171.2799815112003,1,0,0
2022-01-05 04:00:00+00:00,4,23,1,3,-5.900000095,87,0.5,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,17,118,0,104.8298571,130.458680365,125.6943152,4.3999237650000005,23.900000095,0.0,2284.840018164,38842.280308788,1142.420009082,1,0,0
2022-01-05 06:00:00+00:00,5,1,1,4,-3.700000048,77,2.599999905,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,18,119,0,79.05685724,144.63426725,124.5034804,-4.658742810000001,21.700000048,0.0,1883.5600083328,33904.0801499904,4897.255842727079,1,0,0
2022-01-05 07:00:00+00:00,5,2,1,4,-4.199999809,77,0.5,0.0,0.0,0.5,0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,18,119,0,77.92374063,79.05685724,127.5594017,-9.0,22.199999809,0.0,1971.3599660784005,35484.47938941121,985.6799830392002,1,0,0
2022-01-05 08:00:00+00:00,5,3,1,4,-6.800000191,84,1.5,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,18,119,0,78.30746503,77.92374063,128.6795742,-12.727922058,24.800000191,0.0,2460.1600378944,44282.880682099196,3690.2400568415997,1,0,0
2022-01-05 10:00:00+00:00,5,5,1,4,-8.0,88,2.099999905,5.0,0.0,0.965925826,0.258819045,0.5,0.866025404,-0.433883739,-0.900968868,0,0,18,119,0,121.859205,78.4293543,187.5347928,-17.386664868,26.0,0.0,2704.0,48672.0,5678.39974312,1,0,0
2022-01-05 13:00:00+00:00,5,8,1,4,-8.0,91,2.099999905,105.0,25.06999969,0.866025404,-0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,18,119,0,142.8775399,121.859205,87.70744833,-15.588457272000001,26.0,0.0,2704.0,48672.0,5678.39974312,1,0,0
2022-01-05 14:00:00+00:00,5,9,1,4,-8.199999809,89,2.099999905,5.0,56.61000061,0.707106781,-0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,18,119,0,125.2846201,142.8775399,111.0551707,-12.727922058,26.199999808999998,0.0,2745.7599599663995,49423.67927939519,5766.095655082242,1,0,0
2022-01-05 20:00:00+00:00,5,15,1,4,-2.099999905,77,1.0,0.0,56.13999939,-0.707106781,-0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,18,119,0,92.33870085,125.2846201,201.8829861,12.727922058,20.099999905,0.0,1616.039984724,29088.719725032002,1616.039984724,1,0,0
2022-01-05 21:00:00+00:00,5,16,1,4,-2.5,78,1.600000024,0.0,24.04000092,-0.866025404,-0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,18,119,0,98.14862579,92.33870085,145.5828809,15.588457272000001,20.5,0.0,1681.0,30258.0,2689.6000403440003,1,0,0
2022-01-06 13:00:00+00:00,6,8,1,5,-2.700000048,73,5.699999809,0.0,25.22999954,0.866025404,-0.5,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,123,0,140.5746228,98.14862579,142.8775399,-16.454482676,20.700000048,0.0,1713.9600079488,32565.2401510272,9769.571717941799,1,0,0
2022-01-06 17:00:00+00:00,6,12,1,5,-1.700000048,80,7.269999981,0.0,336.7631226,1.22e-16,-1.0,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,123,0,107.8573064,140.5746228,227.343565,-2.318e-15,19.700000048,0.0,1552.3600075648,29494.840143731202,11285.657225501256,1,0,0
2022-01-06 18:00:00+00:00,6,13,1,5,-1.700000048,76,6.820000172,0.0,81.20999908,-0.258819045,-0.965925826,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,123,0,96.79202167,107.8573064,113.6893809,4.917561855000001,19.700000048,0.0,1552.3600075648,29494.840143731202,10587.095518597858,1,0,0
2022-01-06 23:00:00+00:00,6,18,1,5,-5.900000095,82,2.579999924,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,123,0,130.2562517,96.79202167,98.96161131,19.0,23.900000095,0.0,2284.840018164,43411.960345116,5894.887073215278,1,0,0
2022-01-07 00:00:00+00:00,6,19,1,5,-6.400000095,79,3.339999914,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,123,0,112.5274223,130.2562517,107.1223245,18.352590694,24.400000095,0.0,2381.440018544,45247.360352336,7954.009457133117,1,0,0
2022-01-07 01:00:00+00:00,6,20,1,5,-6.900000095,80,2.779999971,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,123,0,112.2585671,112.5274223,116.0329429,16.454482676,24.900000095,0.0,2480.040018924,47120.760359556,6894.511180687559,1,0,0
2022-01-07 02:00:00+00:00,6,21,1,5,-7.300000191,82,2.019999981,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,123,0,108.2806356,112.2585671,124.5034804,13.435028839000001,25.300000191,0.0,2560.3600386584,48646.8407345096,5171.927229443127,1,0,0
2022-01-07 09:00:00+00:00,7,4,1,6,-8.600000381,84,0.400000006,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,69.59299298,108.2806356,127.5594017,-16.454482676,26.600000381,0.0,2830.240081076801,53774.56154045922,1132.096049412161,1,0,0
2022-01-07 14:00:00+00:00,7,9,1,6,-8.399999619,85,3.0,0.0,56.91999817,0.707106781,-0.707106781,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,154.3342754,69.59299298,200.1628596,-13.435028839000001,26.399999619,0.0,2787.8399195328,52968.9584711232,8363.5197585984,1,0,0
2022-01-07 15:00:00+00:00,7,10,1,6,-6.400000095,85,3.359999895,0.0,73.05000305,0.5,-0.866025404,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,135.57085,154.3342754,187.5347928,-9.5,24.400000095,0.0,2381.440018544,45247.360352336,8001.638212256638,1,0,0
2022-01-07 16:00:00+00:00,7,11,1,6,-5.599999905,82,2.730000019,0.0,81.44000244,0.258819045,-0.965925826,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,120.0489154,135.57085,159.4249167,-4.917561855000001,23.599999905,0.0,2227.839982064,42328.959659216,6082.003193363681,1,0,0
2022-01-07 21:00:00+00:00,7,16,1,6,-4.599999905,73,1.789999962,0.0,25.82999992,-0.866025404,-0.5,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,116.6733794,120.0489154,201.8829861,16.454482676,22.599999905,0.0,2043.0399828240002,38817.759673656,3657.041491619441,1,0,0
2022-01-07 23:00:00+00:00,7,18,1,6,-6.300000191,85,1.529999971,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,130.6358558,116.6733794,130.2562517,19.0,24.300000191,0.0,2361.9600371304,44877.2407054776,3613.798788312671,1,0,0
2022-01-08 00:00:00+00:00,7,19,1,6,-7.199999809,75,4.920000076,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,123.6458107,130.6358558,112.5274223,18.352590694,25.199999809,0.0,2540.1599614944002,48263.03926839361,12497.587203604606,1,0,0
2022-01-08 01:00:00+00:00,7,20,1,6,-6.699999809,71,4.869999886,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,112.6775962,123.6458107,112.2585671,16.454482676,24.699999809,0.0,2440.3599622584,46366.839282909605,11884.552737997372,1,0,0
2022-01-08 03:00:00+00:00,7,22,1,6,-14.5,74,4.139999866,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,117.0294013,122.31975423333334,104.8298571,9.5,32.5,0.0,4225.0,80275.0,17491.49943385,1,0,0
2022-01-08 04:00:00+00:00,7,23,1,6,-14.80000019,74,3.920000076,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,127,0,95.76899039,117.0294013,79.05685724,4.917561855000001,32.80000019,0.0,4303.360049856,81763.840947264,16869.171722490883,1,0,0
2022-01-08 08:00:00+00:00,8,3,1,7,-16.0,74,2.099999905,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,122.0037498,95.76899039,77.92374063,-13.435028839000001,34.0,0.0,4624.0,87856.0,9710.39956072,1,0,0
2022-01-08 10:00:00+00:00,8,5,1,7,-18.89999962,71,1.0,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,154.9093205,122.0037498,78.30746503,-18.352590694,36.89999962,0.0,5446.439887824002,103482.35786865604,5446.439887824002,1,0,0
2022-01-08 13:00:00+00:00,8,8,1,7,-21.29999924,72,2.099999905,0.0,26.23999977,0.866025404,-0.5,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,97.02911688,154.9093205,121.859205,-16.454482676,39.29999924,0.0,6177.959761056001,117381.23546006402,12973.714911311425,1,0,0
2022-01-08 14:00:00+00:00,8,9,1,7,-19.5,66,2.099999905,0.0,144.0299988,0.707106781,-0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,107.4499735,97.02911688,154.3342754,-13.435028839000001,37.5,0.0,5625.0,106875.0,11812.499465624998,1,0,0
2022-01-08 15:00:00+00:00,8,10,1,7,-17.39999962,59,3.099999905,0.0,252.6999969,0.5,-0.866025404,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,184.1349521,107.4499735,135.57085,-9.5,35.39999962,0.0,5012.6398923840015,95240.15795529603,15539.183190189613,1,0,0
2022-01-08 16:00:00+00:00,8,11,1,7,-16.10000038,55,2.599999905,0.0,325.3699341,0.258819045,-0.965925826,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,165.2221539,184.1349521,120.0489154,-4.917561855000001,34.10000038,0.0,4651.240103663999,88373.56196961598,12093.223827658587,1,0,0
2022-01-08 20:00:00+00:00,8,15,1,7,-13.19999981,53,2.099999905,0.0,146.7850037,-0.707106781,-0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,219.0949687,165.2221539,98.14862579,13.435028839000001,31.19999981,0.0,3893.7599525760006,73981.43909894401,8176.895530502405,1,0,0
2022-01-08 23:00:00+00:00,8,18,1,7,-13.60000038,67,2.099999905,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,78.53461499,219.0949687,130.6358558,19.0,31.60000038,0.0,3994.2400960640007,75890.56182521602,8387.90382228159,1,0,0
2022-01-09 01:00:00+00:00,8,20,1,7,-12.69999981,64,1.5,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,-2.45e-16,1.0,1,0,19,133,0,101.8643956,78.53461499,112.6775962,16.454482676,30.69999981,0.0,3769.9599533360006,71629.23911338401,5654.939930004,1,0,0
2022-01-09 06:00:00+00:00,9,1,1,1,-12.19999981,76,2.599999905,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,96.92873066,101.8643956,96.79202167,-4.917561855000001,30.19999981,0.0,3648.1599540960005,69315.03912782401,9485.215534074405,1,0,0
2022-01-09 11:00:00+00:00,9,6,1,1,-11.30000019,83,1.5,12.5,0.0,1.0,6.12e-17,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,114.2824196,96.92873066,130.2562517,-19.0,29.30000019,0.0,3433.9600445359997,65245.240846183995,5150.940066804,1,0,0
2022-01-09 13:00:00+00:00,9,8,1,1,-10.30000019,90,1.5,12.5,25.94000053,0.866025404,-0.5,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,117.3370699,114.2824196,97.02911688,-16.454482676,28.30000019,0.0,3203.560043016,60867.640817303996,4805.340064524,1,0,0
2022-01-09 15:00:00+00:00,9,10,1,1,-9.600000381,87,2.099999905,20.0,73.44999695,0.5,-0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,151.8485636,115.80974475,184.1349521,-9.5,27.600000381,0.0,3047.0400841248006,57893.76159837121,6398.783887193273,1,0,0
2022-01-09 18:00:00+00:00,9,13,1,1,-7.699999809,87,1.0,10.0,82.08000183,-0.258819045,-0.965925826,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,139.3718027,151.8485636,108.2806356,4.917561855000001,25.699999809,0.0,2641.9599607304003,50197.239253877604,2641.9599607304003,1,0,0
2022-01-09 19:00:00+00:00,9,14,1,1,-7.0,89,1.0,10.0,73.87999725,-0.5,-0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,112.9589283,139.3718027,69.59299298,9.5,25.0,0.0,2500.0,47500.0,2500.0,1,0,0
2022-01-09 20:00:00+00:00,9,15,1,1,-5.900000095,91,1.5,10.0,58.09999847,-0.707106781,-0.707106781,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,119.6890821,112.9589283,219.0949687,13.435028839000001,23.900000095,0.0,2284.840018164,43411.960345116,3427.260027246,1,0,0
2022-01-09 23:00:00+00:00,9,18,1,1,1.200000048,87,5.699999809,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,173.3648333,116.32400519999999,78.53461499,19.0,16.799999952,0.0,1128.9599935488,21450.2398774272,6435.071747596801,1,0,0
2022-01-10 02:00:00+00:00,9,21,1,1,-1.299999952,50,5.099999905,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,143.3378045,173.3648333,120.0489154,13.435028839000001,19.299999952,0.0,1489.9599925888,28309.2398591872,7598.795820656681,1,0,0
2022-01-10 03:00:00+00:00,9,22,1,1,-2.200000048,55,5.699999809,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,137.7500872,143.3378045,116.6733794,9.5,20.200000048,0.0,1632.1600077568,31011.0401473792,9303.3117324712,1,0,0
2022-01-10 12:00:00+00:00,10,7,1,2,-15.0,64,3.099999905,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,188.6871079,137.7500872,130.6358558,-18.352590694,33.0,0.0,4356.0,82764.0,13503.599586179998,1,0,0
2022-01-10 16:00:00+00:00,10,11,1,2,-12.10000038,57,2.599999905,0.0,329.6946716,0.258819045,-0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,153.378089,188.6871079,123.6458107,-4.917561855000001,30.10000038,0.0,3624.040091504001,68856.76173857602,9422.503893626594,1,0,0
2022-01-10 18:00:00+00:00,10,13,1,2,-11.19999981,43,3.599999905,0.0,323.8743286,-0.258819045,-0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,167.2183629,153.378089,139.3718027,4.917561855000001,29.19999981,0.0,3410.5599556160005,64800.63915670401,12278.015516214406,1,0,0
2022-01-10 20:00:00+00:00,10,15,1,2,-11.69999981,41,4.099999905,0.0,152.6848145,-0.707106781,-0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,223.3044553,160.29822595,119.6890821,13.435028839000001,29.69999981,0.0,3528.3599548560005,67038.83914226401,14466.275479715405,1,0,0
2022-01-11 00:00:00+00:00,10,19,1,2,-16.89999962,54,3.599999905,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,103.5555653,223.3044553,95.76899039,18.352590694,34.89999962,0.0,4872.0398939040015,92568.75798417603,17539.343155210616,1,0,0
2022-01-11 02:00:00+00:00,10,21,1,2,-17.70000076,53,4.099999905,37.5,0.0,-0.707106781,0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,220.1711437,103.5555653,143.3378045,13.435028839000001,35.70000076,0.0,5097.960217056003,96861.24412406405,20901.63640562339,1,0,0
2022-01-11 03:00:00+00:00,10,22,1,2,-18.60000038,54,5.099999905,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,189.799657,220.1711437,137.7500872,9.5,36.60000038,0.0,5358.240111264,101806.56211401601,27327.02405841359,1,0,0
2022-01-11 04:00:00+00:00,10,23,1,2,-19.60000038,50,4.599999905,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,150.7461123,189.799657,97.02911688,4.917561855000001,37.60000038,0.0,5655.040114304,107445.762171776,26013.183988569588,1,0,0
2022-01-11 05:00:00+00:00,11,0,1,3,-20.79999924,48,4.099999905,0.0,0.0,0.0,1.0,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,158.8271392,150.7461123,107.4499735,-0.0,38.79999924,0.0,6021.759764096002,114413.43551782404,24689.21446072643,1,0,0
2022-01-11 07:00:00+00:00,11,2,1,3,-23.20000076,55,2.099999905,0.0,0.0,0.5,0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,166.7819732,166.45763616666667,184.1349521,-9.5,41.20000076,0.0,6789.760250496003,129005.44475942406,14258.495881014382,1,0,0
2022-01-11 12:00:00+00:00,11,7,1,3,-26.70000076,61,2.099999905,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,127.4772066,166.7819732,188.6871079,-18.352590694,44.70000076,0.0,7992.360271776003,151854.84516374406,16783.95581145538,1,0,0
